Notes,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Shasta County, CA",6089,White,2106-3,Male,M,14,79890,Unreliable
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Solano County, CA",6095,Black or African American,2054-5,Male,M,10,35776,Unreliable
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Solano County, CA",6095,White,2106-3,Female,F,22,131229,16.8
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Solano County, CA",6095,White,2106-3,Male,M,23,134460,17.1
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Sonoma County, CA",6097,White,2106-3,Female,F,33,224483,14.7
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Sonoma County, CA",6097,White,2106-3,Male,M,23,217066,10.6
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Stanislaus County, CA",6099,White,2106-3,Female,F,39,227852,17.1
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Stanislaus County, CA",6099,White,2106-3,Male,M,44,223359,19.7
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Tulare County, CA",6107,White,2106-3,Female,F,46,201794,22.8
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Tulare County, CA",6107,White,2106-3,Male,M,35,203648,17.2
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Ventura County, CA",6111,White,2106-3,Female,F,34,364388,9.3
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Ventura County, CA",6111,White,2106-3,Male,M,33,361803,9.1
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Yolo County, CA",6113,White,2106-3,Female,F,20,82105,24.4
,2012,2012,#Influenza and pneumonia (J09-J18),GR113-076,"Yolo County, CA",6113,White,2106-3,Male,M,10,78192,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Female,F,22,243410,9
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Male,M,21,224435,9.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,Black or African American,2054-5,Female,F,11,113753,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,Black or African American,2054-5,Male,M,11,101283,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,White,2106-3,Female,F,56,423881,13.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Alameda County, CA",6001,White,2106-3,Male,M,59,425474,13.9
,2012,2012,Pneumonia (J12-J18),GR113-078,"Amador County, CA",6005,White,2106-3,Female,F,11,16230,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Butte County, CA",6007,White,2106-3,Female,F,23,100174,23
,2012,2012,Pneumonia (J12-J18),GR113-078,"Butte County, CA",6007,White,2106-3,Male,M,21,97839,21.5
,2012,2012,Pneumonia (J12-J18),GR113-078,"Contra Costa County, CA",6013,White,2106-3,Female,F,54,384662,14
,2012,2012,Pneumonia (J12-J18),GR113-078,"Contra Costa County, CA",6013,White,2106-3,Male,M,30,376150,8
,2012,2012,Pneumonia (J12-J18),GR113-078,"El Dorado County, CA",6017,White,2106-3,Female,F,12,83143,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"El Dorado County, CA",6017,White,2106-3,Male,M,14,83520,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Fresno County, CA",6019,White,2106-3,Female,F,74,374077,19.8
,2012,2012,Pneumonia (J12-J18),GR113-078,"Fresno County, CA",6019,White,2106-3,Male,M,75,374175,20
,2012,2012,Pneumonia (J12-J18),GR113-078,"Kern County, CA",6029,White,2106-3,Female,F,35,352040,9.9
,2012,2012,Pneumonia (J12-J18),GR113-078,"Kern County, CA",6029,White,2106-3,Male,M,47,371827,12.6
,2012,2012,Pneumonia (J12-J18),GR113-078,"Kings County, CA",6031,White,2106-3,Male,M,14,69543,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Lake County, CA",6033,White,2106-3,Female,F,10,28817,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Female,F,194,816890,23.7
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,206,724304,28.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,145,516270,28.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,98,462868,21.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,White,2106-3,Female,F,723,3630062,19.9
,2012,2012,Pneumonia (J12-J18),GR113-078,"Los Angeles County, CA",6037,White,2106-3,Male,M,661,3638687,18.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Madera County, CA",6039,White,2106-3,Male,M,10,65606,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Marin County, CA",6041,White,2106-3,Female,F,20,115358,17.3
,2012,2012,Pneumonia (J12-J18),GR113-078,"Marin County, CA",6041,White,2106-3,Male,M,15,110205,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Merced County, CA",6047,White,2106-3,Female,F,19,108353,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Merced County, CA",6047,White,2106-3,Male,M,15,110237,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Monterey County, CA",6053,White,2106-3,Female,F,22,174897,12.6
,2012,2012,Pneumonia (J12-J18),GR113-078,"Monterey County, CA",6053,White,2106-3,Male,M,18,184995,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Napa County, CA",6055,White,2106-3,Female,F,11,60660,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Napa County, CA",6055,White,2106-3,Male,M,11,60660,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Nevada County, CA",6057,White,2106-3,Female,F,12,47644,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Nevada County, CA",6057,White,2106-3,Male,M,15,46540,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Female,F,36,324352,11.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Male,M,40,295704,13.5
,2012,2012,Pneumonia (J12-J18),GR113-078,"Orange County, CA",6059,White,2106-3,Female,F,224,1181076,19
,2012,2012,Pneumonia (J12-J18),GR113-078,"Orange County, CA",6059,White,2106-3,Male,M,225,1174175,19.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Placer County, CA",6061,White,2106-3,Female,F,22,163972,13.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"Placer County, CA",6061,White,2106-3,Male,M,26,157237,16.5
,2012,2012,Pneumonia (J12-J18),GR113-078,"Riverside County, CA",6065,Black or African American,2054-5,Female,F,11,87518,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Riverside County, CA",6065,White,2106-3,Female,F,107,935836,11.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"Riverside County, CA",6065,White,2106-3,Male,M,104,935916,11.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Female,F,12,133112,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Male,M,16,123625,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sacramento County, CA",6067,White,2106-3,Female,F,89,500146,17.8
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sacramento County, CA",6067,White,2106-3,Male,M,96,483916,19.8
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Bernardino County, CA",6071,White,2106-3,Female,F,85,822550,10.3
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Bernardino County, CA",6071,White,2106-3,Male,M,97,825960,11.7
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Female,F,11,221637,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Male,M,16,198431,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Diego County, CA",6073,White,2106-3,Female,F,138,1238499,11.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Diego County, CA",6073,White,2106-3,Male,M,116,1266001,9.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Female,F,25,158747,15.7
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,38,138642,27.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Francisco County, CA",6075,White,2106-3,Female,F,31,215943,14.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Francisco County, CA",6075,White,2106-3,Male,M,30,247986,12.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Joaquin County, CA",6077,White,2106-3,Female,F,41,248555,16.5
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Joaquin County, CA",6077,White,2106-3,Male,M,44,249571,17.6
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Luis Obispo County, CA",6079,White,2106-3,Female,F,15,123790,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Luis Obispo County, CA",6079,White,2106-3,Male,M,15,126566,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Mateo County, CA",6081,Asian or Pacific Islander,A-PI,Female,F,13,115825,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Mateo County, CA",6081,White,2106-3,Female,F,51,242724,21
,2012,2012,Pneumonia (J12-J18),GR113-078,"San Mateo County, CA",6081,White,2106-3,Male,M,54,242838,22.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Barbara County, CA",6083,White,2106-3,Female,F,24,189053,12.7
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Barbara County, CA",6083,White,2106-3,Male,M,22,190592,11.5
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Female,F,23,331305,6.9
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Male,M,34,318413,10.7
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Clara County, CA",6085,White,2106-3,Female,F,87,538481,16.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Clara County, CA",6085,White,2106-3,Male,M,73,558614,13.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Cruz County, CA",6087,White,2106-3,Female,F,18,120390,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Santa Cruz County, CA",6087,White,2106-3,Male,M,15,119756,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Shasta County, CA",6089,White,2106-3,Male,M,14,79890,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Solano County, CA",6095,Black or African American,2054-5,Male,M,10,35776,Unreliable
,2012,2012,Pneumonia (J12-J18),GR113-078,"Solano County, CA",6095,White,2106-3,Female,F,21,131229,16
,2012,2012,Pneumonia (J12-J18),GR113-078,"Solano County, CA",6095,White,2106-3,Male,M,23,134460,17.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sonoma County, CA",6097,White,2106-3,Female,F,32,224483,14.3
,2012,2012,Pneumonia (J12-J18),GR113-078,"Sonoma County, CA",6097,White,2106-3,Male,M,23,217066,10.6
,2012,2012,Pneumonia (J12-J18),GR113-078,"Stanislaus County, CA",6099,White,2106-3,Female,F,39,227852,17.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Stanislaus County, CA",6099,White,2106-3,Male,M,43,223359,19.3
,2012,2012,Pneumonia (J12-J18),GR113-078,"Tulare County, CA",6107,White,2106-3,Female,F,46,201794,22.8
,2012,2012,Pneumonia (J12-J18),GR113-078,"Tulare County, CA",6107,White,2106-3,Male,M,35,203648,17.2
,2012,2012,Pneumonia (J12-J18),GR113-078,"Ventura County, CA",6111,White,2106-3,Female,F,33,364388,9.1
,2012,2012,Pneumonia (J12-J18),GR113-078,"Ventura County, CA",6111,White,2106-3,Male,M,32,361803,8.8
,2012,2012,Pneumonia (J12-J18),GR113-078,"Yolo County, CA",6113,White,2106-3,Female,F,20,82105,24.4
,2012,2012,Pneumonia (J12-J18),GR113-078,"Yolo County, CA",6113,White,2106-3,Male,M,10,78192,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Female,F,20,243410,8.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,Asian or Pacific Islander,A-PI,Male,M,35,224435,15.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,Black or African American,2054-5,Female,F,36,113753,31.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,Black or African American,2054-5,Male,M,39,101283,38.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,White,2106-3,Female,F,165,423881,38.9
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Alameda County, CA",6001,White,2106-3,Male,M,128,425474,30.1
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Amador County, CA",6005,White,2106-3,Female,F,13,16230,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Amador County, CA",6005,White,2106-3,Male,M,11,18154,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Butte County, CA",6007,White,2106-3,Female,F,92,100174,91.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Butte County, CA",6007,White,2106-3,Male,M,75,97839,76.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Calaveras County, CA",6009,White,2106-3,Female,F,14,21104,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Calaveras County, CA",6009,White,2106-3,Male,M,13,21043,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,Asian or Pacific Islander,A-PI,Female,F,10,100257,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,Asian or Pacific Islander,A-PI,Male,M,15,90163,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,Black or African American,2054-5,Female,F,20,61007,32.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,Black or African American,2054-5,Male,M,14,53804,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,White,2106-3,Female,F,212,384662,55.1
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Contra Costa County, CA",6013,White,2106-3,Male,M,133,376150,35.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Del Norte County, CA",6015,White,2106-3,Female,F,12,10499,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"El Dorado County, CA",6017,White,2106-3,Female,F,53,83143,63.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"El Dorado County, CA",6017,White,2106-3,Male,M,38,83520,45.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Fresno County, CA",6019,White,2106-3,Female,F,137,374077,36.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Fresno County, CA",6019,White,2106-3,Male,M,126,374175,33.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Glenn County, CA",6021,White,2106-3,Female,F,12,12713,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Humboldt County, CA",6023,White,2106-3,Female,F,49,58685,83.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Humboldt County, CA",6023,White,2106-3,Male,M,32,58936,54.3
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Imperial County, CA",6025,White,2106-3,Male,M,18,80962,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Inyo County, CA",6027,White,2106-3,Male,M,10,7764,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kern County, CA",6029,White,2106-3,Female,F,181,352040,51.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kern County, CA",6029,White,2106-3,Male,M,169,371827,45.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kings County, CA",6031,White,2106-3,Female,F,24,56595,42.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kings County, CA",6031,White,2106-3,Male,M,14,69543,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Lake County, CA",6033,White,2106-3,Female,F,29,28817,100.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Lake County, CA",6033,White,2106-3,Male,M,34,28966,117.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Female,F,104,816890,12.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,163,724304,22.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,157,516270,30.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,173,462868,37.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,White,2106-3,Female,F,1191,3630062,32.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,White,2106-3,Male,M,962,3638687,26.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Madera County, CA",6039,White,2106-3,Female,F,35,67707,51.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Madera County, CA",6039,White,2106-3,Male,M,20,65606,30.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Marin County, CA",6041,White,2106-3,Female,F,47,115358,40.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Marin County, CA",6041,White,2106-3,Male,M,35,110205,31.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Mendocino County, CA",6045,White,2106-3,Female,F,33,38819,85
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Mendocino County, CA",6045,White,2106-3,Male,M,29,38807,74.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Merced County, CA",6047,White,2106-3,Female,F,43,108353,39.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Merced County, CA",6047,White,2106-3,Male,M,44,110237,39.9
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Monterey County, CA",6053,White,2106-3,Female,F,51,174897,29.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Monterey County, CA",6053,White,2106-3,Male,M,54,184995,29.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Napa County, CA",6055,White,2106-3,Female,F,27,60660,44.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Napa County, CA",6055,White,2106-3,Male,M,27,60660,44.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Nevada County, CA",6057,White,2106-3,Female,F,35,47644,73.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Nevada County, CA",6057,White,2106-3,Male,M,23,46540,49.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Female,F,25,324352,7.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Male,M,64,295704,21.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Female,F,461,1181076,39
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Male,M,346,1174175,29.5
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Female,F,88,163972,53.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Male,M,68,157237,43.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Asian or Pacific Islander,A-PI,Female,F,11,89798,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Asian or Pacific Islander,A-PI,Male,M,14,80909,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Female,F,19,87518,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Male,M,19,87903,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Female,F,508,935836,54.3
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Male,M,409,935916,43.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Female,F,19,133112,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Male,M,23,123625,18.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Female,F,20,91678,21.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Male,M,22,88073,25
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Female,F,256,500146,51.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Male,M,209,483916,43.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Female,F,11,86056,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Male,M,12,79301,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Female,F,32,111055,28.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Male,M,44,105335,41.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Female,F,410,822550,49.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Male,M,369,825960,44.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Female,F,11,221637,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Male,M,23,198431,11.6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Female,F,12,95343,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Male,M,19,106421,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Female,F,525,1238499,42.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Male,M,431,1266001,34
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Female,F,17,158747,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,64,138642,46.2
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Black or African American,2054-5,Male,M,14,28732,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Female,F,45,215943,20.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Male,M,54,247986,21.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Asian or Pacific Islander,A-PI,Male,M,10,60125,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Black or African American,2054-5,Male,M,12,31498,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Female,F,131,248555,52.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Male,M,118,249571,47.3
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Female,F,64,123790,51.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Male,M,57,126566,45
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,Asian or Pacific Islander,A-PI,Male,M,18,103447,Unreliable
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Female,F,89,242724,36.7
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Male,M,70,242838,28.8
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Female,F,67,189053,35.4
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Male,M,44,190592,23.1
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Female,F,20,331305,6
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Male,M,25,318413,7.9
,2012,2012,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,White,2106-3,Female,F,209,538481,38.8
