,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate,State_Abbreviation
3671,2012.0,2012.0,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Female,F,14.0,935836.0,Unreliable, CA
3672,2012.0,2012.0,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Male,M,15.0,935916.0,Unreliable, CA
3673,2012.0,2012.0,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Female,F,18.0,500146.0,Unreliable, CA
3674,2012.0,2012.0,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Male,M,24.0,483916.0,5, CA
3675,2012.0,2012.0,Emphysema (J43),GR113-084,San,6071.0,White,2106-3,Female,F,15.0,822550.0,Unreliable, CA
3676,2012.0,2012.0,Emphysema (J43),GR113-084,San,6071.0,White,2106-3,Male,M,19.0,825960.0,Unreliable, CA
3677,2012.0,2012.0,Emphysema (J43),GR113-084,San,6073.0,White,2106-3,Female,F,27.0,1238499.0,2.2, CA
3678,2012.0,2012.0,Emphysema (J43),GR113-084,San,6073.0,White,2106-3,Male,M,25.0,1266001.0,2, CA
3679,2012.0,2012.0,Emphysema (J43),GR113-084,San,6081.0,White,2106-3,Female,F,10.0,242724.0,Unreliable, CA
3680,2012.0,2012.0,Emphysema (J43),GR113-084,Santa,6085.0,White,2106-3,Female,F,18.0,538481.0,Unreliable, CA
3681,2012.0,2012.0,Emphysema (J43),GR113-084,Santa,6085.0,White,2106-3,Male,M,24.0,558614.0,4.3, CA
3682,2012.0,2012.0,Emphysema (J43),GR113-084,Sonoma,6097.0,White,2106-3,Female,F,19.0,224483.0,Unreliable, CA
3683,2012.0,2012.0,Emphysema (J43),GR113-084,Sonoma,6097.0,White,2106-3,Male,M,11.0,217066.0,Unreliable, CA
3684,2012.0,2012.0,Asthma (J45-J46),GR113-085,Alameda,6001.0,White,2106-3,Female,F,13.0,423881.0,Unreliable, CA
3685,2012.0,2012.0,Asthma (J45-J46),GR113-085,Fresno,6019.0,White,2106-3,Female,F,10.0,374077.0,Unreliable, CA
3686,2012.0,2012.0,Asthma (J45-J46),GR113-085,Los,6037.0,Asian or Pacific Islander,A-PI,Female,F,11.0,816890.0,Unreliable, CA
3687,2012.0,2012.0,Asthma (J45-J46),GR113-085,Los,6037.0,Black or African American,2054-5,Female,F,10.0,516270.0,Unreliable, CA
3688,2012.0,2012.0,Asthma (J45-J46),GR113-085,Los,6037.0,White,2106-3,Female,F,41.0,3630062.0,1.1, CA
3689,2012.0,2012.0,Asthma (J45-J46),GR113-085,Los,6037.0,White,2106-3,Male,M,14.0,3638687.0,Unreliable, CA
3690,2012.0,2012.0,Asthma (J45-J46),GR113-085,Orange,6059.0,White,2106-3,Female,F,11.0,1181076.0,Unreliable, CA
3691,2012.0,2012.0,Asthma (J45-J46),GR113-085,Riverside,6065.0,White,2106-3,Female,F,12.0,935836.0,Unreliable, CA
3692,2012.0,2012.0,Asthma (J45-J46),GR113-085,San,6071.0,White,2106-3,Female,F,13.0,822550.0,Unreliable, CA
3693,2012.0,2012.0,Asthma (J45-J46),GR113-085,San,6073.0,White,2106-3,Female,F,14.0,1238499.0,Unreliable, CA
3694,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,15.0,243410.0,Unreliable, CA
3695,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,31.0,224435.0,13.8, CA
3696,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Female,F,31.0,113753.0,27.3, CA
3697,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Male,M,37.0,101283.0,36.5, CA
3698,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Female,F,139.0,423881.0,32.8, CA
3699,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Male,M,102.0,425474.0,24, CA
3700,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Amador,6005.0,White,2106-3,Female,F,13.0,16230.0,Unreliable, CA
3701,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Amador,6005.0,White,2106-3,Male,M,10.0,18154.0,Unreliable, CA
3702,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Butte,6007.0,White,2106-3,Female,F,86.0,100174.0,85.9, CA
3703,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Butte,6007.0,White,2106-3,Male,M,67.0,97839.0,68.5, CA
3704,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Calaveras,6009.0,White,2106-3,Female,F,14.0,21104.0,Unreliable, CA
3705,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Calaveras,6009.0,White,2106-3,Male,M,13.0,21043.0,Unreliable, CA
3706,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra,6013.0,Asian or Pacific Islander,A-PI,Male,M,14.0,90163.0,Unreliable, CA
3707,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra,6013.0,Black or African American,2054-5,Female,F,18.0,61007.0,Unreliable, CA
3708,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra,6013.0,Black or African American,2054-5,Male,M,14.0,53804.0,Unreliable, CA
3709,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra,6013.0,White,2106-3,Female,F,190.0,384662.0,49.4, CA
3710,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra,6013.0,White,2106-3,Male,M,113.0,376150.0,30, CA
3711,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Del,6015.0,White,2106-3,Female,F,10.0,10499.0,Unreliable, CA
3712,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,El,6017.0,White,2106-3,Female,F,47.0,83143.0,56.5, CA
3713,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,El,6017.0,White,2106-3,Male,M,34.0,83520.0,40.7, CA
3714,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Female,F,125.0,374077.0,33.4, CA
3715,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Male,M,119.0,374175.0,31.8, CA
3716,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Glenn,6021.0,White,2106-3,Female,F,12.0,12713.0,Unreliable, CA
3717,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Female,F,45.0,58685.0,76.7, CA
3718,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Male,M,32.0,58936.0,54.3, CA
3719,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Male,M,15.0,80962.0,Unreliable, CA
3720,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Inyo,6027.0,White,2106-3,Male,M,10.0,7764.0,Unreliable, CA
3721,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Female,F,170.0,352040.0,48.3, CA
3722,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Male,M,162.0,371827.0,43.6, CA
3723,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kings,6031.0,White,2106-3,Female,F,23.0,56595.0,40.6, CA
3724,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kings,6031.0,White,2106-3,Male,M,13.0,69543.0,Unreliable, CA
3725,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Lake,6033.0,White,2106-3,Female,F,27.0,28817.0,93.7, CA
3726,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Lake,6033.0,White,2106-3,Male,M,29.0,28966.0,100.1, CA
3727,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,Asian or Pacific Islander,A-PI,Female,F,84.0,816890.0,10.3, CA
3728,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,Asian or Pacific Islander,A-PI,Male,M,150.0,724304.0,20.7, CA
3729,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,Black or African American,2054-5,Female,F,136.0,516270.0,26.3, CA
3730,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,Black or African American,2054-5,Male,M,156.0,462868.0,33.7, CA
3731,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,White,2106-3,Female,F,1084.0,3630062.0,29.9, CA
3732,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los,6037.0,White,2106-3,Male,M,880.0,3638687.0,24.2, CA
3733,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Madera,6039.0,White,2106-3,Female,F,34.0,67707.0,50.2, CA
3734,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Madera,6039.0,White,2106-3,Male,M,19.0,65606.0,Unreliable, CA
3735,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Marin,6041.0,White,2106-3,Female,F,42.0,115358.0,36.4, CA
3736,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Marin,6041.0,White,2106-3,Male,M,32.0,110205.0,29, CA
3737,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Mendocino,6045.0,White,2106-3,Female,F,27.0,38819.0,69.6, CA
3738,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Mendocino,6045.0,White,2106-3,Male,M,25.0,38807.0,64.4, CA
3739,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Merced,6047.0,White,2106-3,Female,F,40.0,108353.0,36.9, CA
3740,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Merced,6047.0,White,2106-3,Male,M,36.0,110237.0,32.7, CA
3741,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Monterey,6053.0,White,2106-3,Female,F,46.0,174897.0,26.3, CA
3742,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Monterey,6053.0,White,2106-3,Male,M,47.0,184995.0,25.4, CA
3743,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Napa,6055.0,White,2106-3,Female,F,22.0,60660.0,36.3, CA
3744,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Napa,6055.0,White,2106-3,Male,M,22.0,60660.0,36.3, CA
3745,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Nevada,6057.0,White,2106-3,Female,F,33.0,47644.0,69.3, CA
3746,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Nevada,6057.0,White,2106-3,Male,M,19.0,46540.0,Unreliable, CA
3747,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,20.0,324352.0,6.2, CA
3748,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,59.0,295704.0,20, CA
3749,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Female,F,423.0,1181076.0,35.8, CA
3750,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Male,M,313.0,1174175.0,26.7, CA
3751,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Placer,6061.0,White,2106-3,Female,F,76.0,163972.0,46.3, CA
3752,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Placer,6061.0,White,2106-3,Male,M,65.0,157237.0,41.3, CA
3753,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Asian or Pacific Islander,A-PI,Female,F,10.0,89798.0,Unreliable, CA
3754,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Asian or Pacific Islander,A-PI,Male,M,13.0,80909.0,Unreliable, CA
3755,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Female,F,16.0,87518.0,Unreliable, CA
3756,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Male,M,15.0,87903.0,Unreliable, CA
3757,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Female,F,482.0,935836.0,51.5, CA
3758,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Male,M,388.0,935916.0,41.5, CA
3759,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,18.0,133112.0,Unreliable, CA
3760,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,18.0,123625.0,Unreliable, CA
3761,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Female,F,16.0,91678.0,Unreliable, CA
3762,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Male,M,22.0,88073.0,25, CA
3763,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Female,F,233.0,500146.0,46.6, CA
3764,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Male,M,175.0,483916.0,36.2, CA
3765,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,Asian or Pacific Islander,A-PI,Female,F,10.0,86056.0,Unreliable, CA
3766,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,Asian or Pacific Islander,A-PI,Male,M,11.0,79301.0,Unreliable, CA
3767,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,Black or African American,2054-5,Female,F,27.0,111055.0,24.3, CA
3768,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,Black or African American,2054-5,Male,M,37.0,105335.0,35.1, CA
3769,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,White,2106-3,Female,F,380.0,822550.0,46.2, CA
3770,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6071.0,White,2106-3,Male,M,346.0,825960.0,41.9, CA
3771,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6073.0,Asian or Pacific Islander,A-PI,Male,M,22.0,198431.0,11.1, CA
3772,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6073.0,Black or African American,2054-5,Female,F,10.0,95343.0,Unreliable, CA
3773,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6073.0,Black or African American,2054-5,Male,M,18.0,106421.0,Unreliable, CA
3774,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6073.0,White,2106-3,Female,F,483.0,1238499.0,39, CA
3775,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6073.0,White,2106-3,Male,M,398.0,1266001.0,31.4, CA
3776,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6075.0,Asian or Pacific Islander,A-PI,Female,F,14.0,158747.0,Unreliable, CA
3777,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6075.0,Asian or Pacific Islander,A-PI,Male,M,59.0,138642.0,42.6, CA
3778,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6075.0,Black or African American,2054-5,Male,M,12.0,28732.0,Unreliable, CA
3779,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6075.0,White,2106-3,Female,F,39.0,215943.0,18.1, CA
3780,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6075.0,White,2106-3,Male,M,51.0,247986.0,20.6, CA
3781,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6077.0,Asian or Pacific Islander,A-PI,Male,M,10.0,60125.0,Unreliable, CA
3782,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6077.0,Black or African American,2054-5,Male,M,12.0,31498.0,Unreliable, CA
3783,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6077.0,White,2106-3,Female,F,124.0,248555.0,49.9, CA
3784,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6077.0,White,2106-3,Male,M,108.0,249571.0,43.3, CA
3785,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6079.0,White,2106-3,Female,F,61.0,123790.0,49.3, CA
3786,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6079.0,White,2106-3,Male,M,52.0,126566.0,41.1, CA
3787,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6081.0,Asian or Pacific Islander,A-PI,Male,M,14.0,103447.0,Unreliable, CA
3788,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6081.0,White,2106-3,Female,F,75.0,242724.0,30.9, CA
3789,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San,6081.0,White,2106-3,Male,M,61.0,242838.0,25.1, CA
3790,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6083.0,White,2106-3,Female,F,59.0,189053.0,31.2, CA
3791,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6083.0,White,2106-3,Male,M,38.0,190592.0,19.9, CA
3792,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6085.0,Asian or Pacific Islander,A-PI,Female,F,19.0,331305.0,Unreliable, CA
3793,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6085.0,Asian or Pacific Islander,A-PI,Male,M,22.0,318413.0,6.9, CA
3794,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6085.0,White,2106-3,Female,F,183.0,538481.0,34, CA
3795,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6085.0,White,2106-3,Male,M,142.0,558614.0,25.4, CA
3796,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6087.0,White,2106-3,Female,F,44.0,120390.0,36.5, CA
3797,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa,6087.0,White,2106-3,Male,M,25.0,119756.0,20.9, CA
3798,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Shasta,6089.0,White,2106-3,Female,F,74.0,83187.0,89, CA
3799,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Shasta,6089.0,White,2106-3,Male,M,67.0,79890.0,83.9, CA
3800,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Siskiyou,6093.0,White,2106-3,Female,F,15.0,20060.0,Unreliable, CA
3801,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Siskiyou,6093.0,White,2106-3,Male,M,17.0,19798.0,Unreliable, CA
3802,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Female,F,63.0,131229.0,48, CA
3803,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Male,M,60.0,134460.0,44.6, CA
3804,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sonoma,6097.0,White,2106-3,Female,F,110.0,224483.0,49, CA
3805,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sonoma,6097.0,White,2106-3,Male,M,83.0,217066.0,38.2, CA
3806,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Stanislaus,6099.0,White,2106-3,Female,F,119.0,227852.0,52.2, CA
3807,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Stanislaus,6099.0,White,2106-3,Male,M,107.0,223359.0,47.9, CA
3808,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sutter,6101.0,White,2106-3,Female,F,26.0,36832.0,70.6, CA
3809,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sutter,6101.0,White,2106-3,Male,M,12.0,36276.0,Unreliable, CA
3810,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tehama,6103.0,White,2106-3,Female,F,23.0,29633.0,77.6, CA
3811,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tehama,6103.0,White,2106-3,Male,M,26.0,29411.0,88.4, CA
3812,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tulare,6107.0,White,2106-3,Female,F,72.0,201794.0,35.7, CA
3813,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tulare,6107.0,White,2106-3,Male,M,77.0,203648.0,37.8, CA
3814,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tuolumne,6109.0,White,2106-3,Female,F,17.0,24224.0,Unreliable, CA
3815,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Tuolumne,6109.0,White,2106-3,Male,M,14.0,25992.0,Unreliable, CA
3816,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Female,F,133.0,364388.0,36.5, CA
3817,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Male,M,107.0,361803.0,29.6, CA
3818,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Yolo,6113.0,White,2106-3,Female,F,39.0,82105.0,47.5, CA
3819,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Yolo,6113.0,White,2106-3,Male,M,37.0,78192.0,47.3, CA
3820,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Yuba,6115.0,White,2106-3,Female,F,21.0,29770.0,70.5, CA
3821,2012.0,2012.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Yuba,6115.0,White,2106-3,Male,M,18.0,30518.0,Unreliable, CA
3822,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,13.0,243410.0,Unreliable, CA
3823,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,11.0,224435.0,Unreliable, CA
3824,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Black or African American,2054-5,Male,M,11.0,101283.0,Unreliable, CA
3825,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Female,F,40.0,423881.0,9.4, CA
3826,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Male,M,42.0,425474.0,9.9, CA
3827,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Butte,6007.0,White,2106-3,Female,F,16.0,100174.0,Unreliable, CA
3828,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Butte,6007.0,White,2106-3,Male,M,14.0,97839.0,Unreliable, CA
3829,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Contra,6013.0,White,2106-3,Female,F,33.0,384662.0,8.6, CA
3830,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Contra,6013.0,White,2106-3,Male,M,50.0,376150.0,13.3, CA
3831,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Fresno,6019.0,White,2106-3,Female,F,15.0,374077.0,Unreliable, CA
3832,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Fresno,6019.0,White,2106-3,Male,M,24.0,374175.0,6.4, CA
3833,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Humboldt,6023.0,White,2106-3,Female,F,15.0,58685.0,Unreliable, CA
3834,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Kern,6029.0,White,2106-3,Male,M,11.0,371827.0,Unreliable, CA
3835,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Los,6037.0,White,2106-3,Male,M,15.0,3638687.0,Unreliable, CA
3836,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Marin,6041.0,White,2106-3,Female,F,11.0,115358.0,Unreliable, CA
3837,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Monterey,6053.0,White,2106-3,Female,F,11.0,174897.0,Unreliable, CA
3838,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Napa,6055.0,White,2106-3,Male,M,12.0,60660.0,Unreliable, CA
3839,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Orange,6059.0,White,2106-3,Female,F,15.0,1181076.0,Unreliable, CA
3840,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Placer,6061.0,White,2106-3,Female,F,23.0,163972.0,14, CA
3841,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Placer,6061.0,White,2106-3,Male,M,17.0,157237.0,Unreliable, CA
3842,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,10.0,133112.0,Unreliable, CA
3843,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,White,2106-3,Female,F,52.0,500146.0,10.4, CA
3844,2012.0,2012.0,#Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,White,2106-3,Male,M,41.0,483916.0,8.5, CA
