Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Sacramento County, CA",6067,Female,F,2013,2013,White,2106-3,4163,502149,829.0,629.7,0.002
,"Sacramento County, CA",6067,Female,F,2014,2014,American Indian or Alaska Native,1002-5,47,15071,311.9,433.3,0
,"Sacramento County, CA",6067,Female,F,2014,2014,Asian or Pacific Islander,A-PI,586,139913,418.8,404.1,0
,"Sacramento County, CA",6067,Female,F,2014,2014,Black or African American,2054-5,510,94517,539.6,675.5,0
,"Sacramento County, CA",6067,Female,F,2014,2014,White,2106-3,4243,506359,837.9,627.8,0.002
,"Sacramento County, CA",6067,Female,F,2015,2015,American Indian or Alaska Native,1002-5,50,15339,326.0,481.7,0
,"Sacramento County, CA",6067,Female,F,2015,2015,Asian or Pacific Islander,A-PI,630,143875,437.9,417.2,0
,"Sacramento County, CA",6067,Female,F,2015,2015,Black or African American,2054-5,554,95982,577.2,709.5,0
,"Sacramento County, CA",6067,Female,F,2015,2015,White,2106-3,4491,510268,880.1,649.8,0.002
,"Sacramento County, CA",6067,Female,F,2016,2016,American Indian or Alaska Native,1002-5,41,15526,264.1,381.0,0
,"Sacramento County, CA",6067,Female,F,2016,2016,Asian or Pacific Islander,A-PI,681,148126,459.7,421.5,0
,"Sacramento County, CA",6067,Female,F,2016,2016,Black or African American,2054-5,539,97693,551.7,652.6,0
,"Sacramento County, CA",6067,Female,F,2016,2016,White,2106-3,4273,513292,832.5,616.5,0.002
,"Sacramento County, CA",6067,Male,M,2006,2006,American Indian or Alaska Native,1002-5,42,11703,358.9,683.8,0
,"Sacramento County, CA",6067,Male,M,2006,2006,Asian or Pacific Islander,A-PI,422,105618,399.6,594.7,0
,"Sacramento County, CA",6067,Male,M,2006,2006,Black or African American,2054-5,542,80061,677.0,1250.0,0
,"Sacramento County, CA",6067,Male,M,2006,2006,White,2106-3,4036,473849,851.7,972.7,0.002
,"Sacramento County, CA",6067,Male,M,2007,2007,American Indian or Alaska Native,1002-5,37,12177,303.9,620.5,0
,"Sacramento County, CA",6067,Male,M,2007,2007,Asian or Pacific Islander,A-PI,488,108847,448.3,654.2,0
,"Sacramento County, CA",6067,Male,M,2007,2007,Black or African American,2054-5,485,81892,592.2,1031.3,0
,"Sacramento County, CA",6067,Male,M,2007,2007,White,2106-3,3791,474237,799.4,898.6,0.001
,"Sacramento County, CA",6067,Male,M,2008,2008,American Indian or Alaska Native,1002-5,39,12832,303.9,553.5,0
,"Sacramento County, CA",6067,Male,M,2008,2008,Asian or Pacific Islander,A-PI,503,111785,450.0,658.4,0
,"Sacramento County, CA",6067,Male,M,2008,2008,Black or African American,2054-5,493,83736,588.8,1073.2,0
,"Sacramento County, CA",6067,Male,M,2008,2008,White,2106-3,3804,475189,800.5,885.3,0.001
,"Sacramento County, CA",6067,Male,M,2009,2009,American Indian or Alaska Native,1002-5,28,13434,208.4,400.3,0
,"Sacramento County, CA",6067,Male,M,2009,2009,Asian or Pacific Islander,A-PI,460,115199,399.3,573.5,0
,"Sacramento County, CA",6067,Male,M,2009,2009,Black or African American,2054-5,517,85302,606.1,1046.5,0
,"Sacramento County, CA",6067,Male,M,2009,2009,White,2106-3,3900,475970,819.4,894.4,0.001
,"Sacramento County, CA",6067,Male,M,2010,2010,American Indian or Alaska Native,1002-5,40,14039,284.9,618.6,0
,"Sacramento County, CA",6067,Male,M,2010,2010,Asian or Pacific Islander,A-PI,550,117670,467.4,667.4,0
,"Sacramento County, CA",6067,Male,M,2010,2010,Black or African American,2054-5,519,86672,598.8,986.7,0
,"Sacramento County, CA",6067,Male,M,2010,2010,White,2106-3,3939,476412,826.8,893.0,0.001
,"Sacramento County, CA",6067,Male,M,2011,2011,American Indian or Alaska Native,1002-5,49,14035,349.1,636.4,0
,"Sacramento County, CA",6067,Male,M,2011,2011,Asian or Pacific Islander,A-PI,542,121133,447.4,607.7,0
,"Sacramento County, CA",6067,Male,M,2011,2011,Black or African American,2054-5,543,88074,616.5,1008.3,0
,"Sacramento County, CA",6067,Male,M,2011,2011,White,2106-3,4100,479228,855.5,903.4,0.002
,"Sacramento County, CA",6067,Male,M,2012,2012,American Indian or Alaska Native,1002-5,47,14220,330.5,582.3,0
,"Sacramento County, CA",6067,Male,M,2012,2012,Asian or Pacific Islander,A-PI,503,123577,407.0,536.1,0
,"Sacramento County, CA",6067,Male,M,2012,2012,Black or African American,2054-5,545,88684,614.5,981.0,0
,"Sacramento County, CA",6067,Male,M,2012,2012,White,2106-3,4100,481598,851.3,884.6,0.002
,"Sacramento County, CA",6067,Male,M,2013,2013,American Indian or Alaska Native,1002-5,52,14374,361.8,665.4,0
,"Sacramento County, CA",6067,Male,M,2013,2013,Asian or Pacific Islander,A-PI,592,126045,469.7,606.5,0
,"Sacramento County, CA",6067,Male,M,2013,2013,Black or African American,2054-5,624,89153,699.9,1076.2,0
,"Sacramento County, CA",6067,Male,M,2013,2013,White,2106-3,4106,483857,848.6,864.9,0.002
,"Sacramento County, CA",6067,Male,M,2014,2014,American Indian or Alaska Native,1002-5,63,14440,436.3,697.2,0
,"Sacramento County, CA",6067,Male,M,2014,2014,Asian or Pacific Islander,A-PI,623,129134,482.4,606.2,0
,"Sacramento County, CA",6067,Male,M,2014,2014,Black or African American,2054-5,617,90748,679.9,998.9,0
,"Sacramento County, CA",6067,Male,M,2014,2014,White,2106-3,4242,487955,869.3,870.2,0.002
,"Sacramento County, CA",6067,Male,M,2015,2015,American Indian or Alaska Native,1002-5,61,14593,418.0,662.9,0
,"Sacramento County, CA",6067,Male,M,2015,2015,Asian or Pacific Islander,A-PI,664,132739,500.2,606.1,0
,"Sacramento County, CA",6067,Male,M,2015,2015,Black or African American,2054-5,669,92070,726.6,1041.1,0
,"Sacramento County, CA",6067,Male,M,2015,2015,White,2106-3,4308,491778,876.0,859.4,0.002
,"Sacramento County, CA",6067,Male,M,2016,2016,American Indian or Alaska Native,1002-5,55,14719,373.7,646.4,0
,"Sacramento County, CA",6067,Male,M,2016,2016,Asian or Pacific Islander,A-PI,649,136930,474.0,557.1,0
,"Sacramento County, CA",6067,Male,M,2016,2016,Black or African American,2054-5,628,93405,672.3,947.6,0
,"Sacramento County, CA",6067,Male,M,2016,2016,White,2106-3,4394,494769,888.1,862.4,0.002
,"San Benito County, CA",6069,Female,F,2006,2006,White,2106-3,120,24681,486.2,560.3,0
,"San Benito County, CA",6069,Female,F,2007,2007,White,2106-3,132,24624,536.1,575.1,0
,"San Benito County, CA",6069,Female,F,2008,2008,White,2106-3,122,24791,492.1,539.7,0
,"San Benito County, CA",6069,Female,F,2009,2009,White,2106-3,114,24774,460.2,478.5,0
,"San Benito County, CA",6069,Female,F,2010,2010,White,2106-3,120,25074,478.6,506.4,0
,"San Benito County, CA",6069,Female,F,2011,2011,White,2106-3,113,25416,444.6,448.1,0
,"San Benito County, CA",6069,Female,F,2012,2012,White,2106-3,123,25688,478.8,471.4,0
,"San Benito County, CA",6069,Female,F,2013,2013,White,2106-3,149,25985,573.4,554.0,0
,"San Benito County, CA",6069,Female,F,2014,2014,White,2106-3,128,26158,489.3,459.9,0
,"San Benito County, CA",6069,Female,F,2015,2015,White,2106-3,137,26327,520.4,487.7,0
,"San Benito County, CA",6069,Female,F,2016,2016,White,2106-3,160,26623,601.0,562.2,0
,"San Benito County, CA",6069,Male,M,2006,2006,White,2106-3,131,25075,522.4,724.4,0
,"San Benito County, CA",6069,Male,M,2007,2007,White,2106-3,103,24939,413.0,560.2,0
,"San Benito County, CA",6069,Male,M,2008,2008,White,2106-3,143,24871,575.0,764.4,0
,"San Benito County, CA",6069,Male,M,2009,2009,White,2106-3,151,24833,608.1,749.7,0
,"San Benito County, CA",6069,Male,M,2010,2010,White,2106-3,134,25137,533.1,685.8,0
,"San Benito County, CA",6069,Male,M,2011,2011,White,2106-3,157,25532,614.9,767.1,0
,"San Benito County, CA",6069,Male,M,2012,2012,White,2106-3,161,25792,624.2,749.2,0
,"San Benito County, CA",6069,Male,M,2013,2013,White,2106-3,168,26052,644.9,779.9,0
,"San Benito County, CA",6069,Male,M,2014,2014,White,2106-3,156,26393,591.1,681.3,0
,"San Benito County, CA",6069,Male,M,2015,2015,White,2106-3,165,26511,622.4,710.3,0
,"San Benito County, CA",6069,Male,M,2016,2016,White,2106-3,160,26945,593.8,678.6,0
,"San Bernardino County, CA",6071,Female,F,2006,2006,American Indian or Alaska Native,1002-5,30,19940,150.5,299.8,0
,"San Bernardino County, CA",6071,Female,F,2006,2006,Asian or Pacific Islander,A-PI,219,71944,304.4,454.5,0
,"San Bernardino County, CA",6071,Female,F,2006,2006,Black or African American,2054-5,518,104057,497.8,879.4,0
,"San Bernardino County, CA",6071,Female,F,2006,2006,White,2106-3,5250,793322,661.8,779.2,0.002
,"San Bernardino County, CA",6071,Female,F,2007,2007,American Indian or Alaska Native,1002-5,32,20858,153.4,277.3,0
,"San Bernardino County, CA",6071,Female,F,2007,2007,Asian or Pacific Islander,A-PI,213,74511,285.9,406.9,0
,"San Bernardino County, CA",6071,Female,F,2007,2007,Black or African American,2054-5,533,104968,507.8,830.2,0
,"San Bernardino County, CA",6071,Female,F,2007,2007,White,2106-3,4995,798303,625.7,733.1,0.002
,"San Bernardino County, CA",6071,Female,F,2008,2008,American Indian or Alaska Native,1002-5,42,22037,190.6,345.7,0
,"San Bernardino County, CA",6071,Female,F,2008,2008,Asian or Pacific Islander,A-PI,218,76820,283.8,401.5,0
,"San Bernardino County, CA",6071,Female,F,2008,2008,Black or African American,2054-5,537,106291,505.2,824.6,0
,"San Bernardino County, CA",6071,Female,F,2008,2008,White,2106-3,5001,800558,624.7,716.6,0.002
,"San Bernardino County, CA",6071,Female,F,2009,2009,American Indian or Alaska Native,1002-5,42,23474,178.9,293.0,0
,"San Bernardino County, CA",6071,Female,F,2009,2009,Asian or Pacific Islander,A-PI,246,79098,311.0,433.4,0
,"San Bernardino County, CA",6071,Female,F,2009,2009,Black or African American,2054-5,518,107649,481.2,752.1,0
,"San Bernardino County, CA",6071,Female,F,2009,2009,White,2106-3,4854,801528,605.6,682.6,0.002
,"San Bernardino County, CA",6071,Female,F,2010,2010,American Indian or Alaska Native,1002-5,40,24530,163.1,322.6,0
,"San Bernardino County, CA",6071,Female,F,2010,2010,Asian or Pacific Islander,A-PI,226,81844,276.1,369.0,0
,"San Bernardino County, CA",6071,Female,F,2010,2010,Black or African American,2054-5,560,109387,511.9,778.4,0
,"San Bernardino County, CA",6071,Female,F,2010,2010,White,2106-3,4975,807942,615.8,681.8,0.002
,"San Bernardino County, CA",6071,Female,F,2011,2011,American Indian or Alaska Native,1002-5,48,25066,191.5,344.1,0
,"San Bernardino County, CA",6071,Female,F,2011,2011,Asian or Pacific Islander,A-PI,252,84410,298.5,383.3,0
,"San Bernardino County, CA",6071,Female,F,2011,2011,Black or African American,2054-5,598,110675,540.3,813.0,0
,"San Bernardino County, CA",6071,Female,F,2011,2011,White,2106-3,4965,817327,607.5,662.7,0.002
,"San Bernardino County, CA",6071,Female,F,2012,2012,American Indian or Alaska Native,1002-5,46,25129,183.1,308.7,0
,"San Bernardino County, CA",6071,Female,F,2012,2012,Asian or Pacific Islander,A-PI,259,85611,302.5,356.9,0
,"San Bernardino County, CA",6071,Female,F,2012,2012,Black or African American,2054-5,588,110925,530.1,751.6,0
,"San Bernardino County, CA",6071,Female,F,2012,2012,White,2106-3,4949,821836,602.2,643.7,0.002
,"San Bernardino County, CA",6071,Female,F,2013,2013,American Indian or Alaska Native,1002-5,47,25327,185.6,314.7,0
,"San Bernardino County, CA",6071,Female,F,2013,2013,Asian or Pacific Islander,A-PI,288,87404,329.5,377.4,0
,"San Bernardino County, CA",6071,Female,F,2013,2013,Black or African American,2054-5,566,111118,509.4,689.9,0
,"San Bernardino County, CA",6071,Female,F,2013,2013,White,2106-3,5255,825756,636.4,668.4,0.002
,"San Bernardino County, CA",6071,Female,F,2014,2014,American Indian or Alaska Native,1002-5,50,25483,196.2,323.8,0
,"San Bernardino County, CA",6071,Female,F,2014,2014,Asian or Pacific Islander,A-PI,314,89702,350.0,374.8,0
,"San Bernardino County, CA",6071,Female,F,2014,2014,Black or African American,2054-5,591,111982,527.8,703.1,0
,"San Bernardino County, CA",6071,Female,F,2014,2014,White,2106-3,5162,830800,621.3,641.8,0.002
,"San Bernardino County, CA",6071,Female,F,2015,2015,American Indian or Alaska Native,1002-5,54,25752,209.7,324.9,0
,"San Bernardino County, CA",6071,Female,F,2015,2015,Asian or Pacific Islander,A-PI,338,92208,366.6,368.9,0
,"San Bernardino County, CA",6071,Female,F,2015,2015,Black or African American,2054-5,632,112689,560.8,712.6,0
,"San Bernardino County, CA",6071,Female,F,2015,2015,White,2106-3,5456,835892,652.7,660.2,0.002
,"San Bernardino County, CA",6071,Female,F,2016,2016,American Indian or Alaska Native,1002-5,59,26201,225.2,364.0,0
,"San Bernardino County, CA",6071,Female,F,2016,2016,Asian or Pacific Islander,A-PI,356,94714,375.9,363.5,0
,"San Bernardino County, CA",6071,Female,F,2016,2016,Black or African American,2054-5,708,113389,624.4,767.6,0
,"San Bernardino County, CA",6071,Female,F,2016,2016,White,2106-3,5633,841633,669.3,667.8,0.002
,"San Bernardino County, CA",6071,Male,M,2006,2006,American Indian or Alaska Native,1002-5,49,20007,244.9,562.6,0
,"San Bernardino County, CA",6071,Male,M,2006,2006,Asian or Pacific Islander,A-PI,185,66574,277.9,514.8,0
,"San Bernardino County, CA",6071,Male,M,2006,2006,Black or African American,2054-5,590,99402,593.5,1145.9,0
,"San Bernardino County, CA",6071,Male,M,2006,2006,White,2106-3,5659,798894,708.4,1078.4,0.002
,"San Bernardino County, CA",6071,Male,M,2007,2007,American Indian or Alaska Native,1002-5,61,21095,289.2,588.5,0
,"San Bernardino County, CA",6071,Male,M,2007,2007,Asian or Pacific Islander,A-PI,196,68850,284.7,463.9,0
,"San Bernardino County, CA",6071,Male,M,2007,2007,Black or African American,2054-5,635,100185,633.8,1182.2,0
,"San Bernardino County, CA",6071,Male,M,2007,2007,White,2106-3,5352,803391,666.2,1000.5,0.002
,"San Bernardino County, CA",6071,Male,M,2008,2008,American Indian or Alaska Native,1002-5,58,22221,261.0,624.7,0
,"San Bernardino County, CA",6071,Male,M,2008,2008,Asian or Pacific Islander,A-PI,188,70805,265.5,438.7,0
,"San Bernardino County, CA",6071,Male,M,2008,2008,Black or African American,2054-5,573,100874,568.0,1080.0,0
,"San Bernardino County, CA",6071,Male,M,2008,2008,White,2106-3,5310,804129,660.3,966.4,0.002
,"San Bernardino County, CA",6071,Male,M,2009,2009,American Indian or Alaska Native,1002-5,44,23549,186.8,381.0,0
,"San Bernardino County, CA",6071,Male,M,2009,2009,Asian or Pacific Islander,A-PI,220,72753,302.4,488.1,0
,"San Bernardino County, CA",6071,Male,M,2009,2009,Black or African American,2054-5,587,102155,574.6,1032.3,0
,"San Bernardino County, CA",6071,Male,M,2009,2009,White,2106-3,5400,803754,671.8,961.0,0.002
,"San Bernardino County, CA",6071,Male,M,2010,2010,American Indian or Alaska Native,1002-5,48,24562,195.4,416.8,0
,"San Bernardino County, CA",6071,Male,M,2010,2010,Asian or Pacific Islander,A-PI,247,75200,328.5,540.9,0
,"San Bernardino County, CA",6071,Male,M,2010,2010,Black or African American,2054-5,621,103353,600.9,1101.4,0
,"San Bernardino County, CA",6071,Male,M,2010,2010,White,2106-3,5283,808392,653.5,935.1,0.002
,"San Bernardino County, CA",6071,Male,M,2011,2011,American Indian or Alaska Native,1002-5,79,25084,314.9,678.7,0
,"San Bernardino County, CA",6071,Male,M,2011,2011,Asian or Pacific Islander,A-PI,242,77299,313.1,501.7,0
,"San Bernardino County, CA",6071,Male,M,2011,2011,Black or African American,2054-5,632,104667,603.8,1007.9,0
,"San Bernardino County, CA",6071,Male,M,2011,2011,White,2106-3,5478,818417,669.3,929.5,0.002
,"San Bernardino County, CA",6071,Male,M,2012,2012,American Indian or Alaska Native,1002-5,64,25130,254.7,523.0,0
,"San Bernardino County, CA",6071,Male,M,2012,2012,Asian or Pacific Islander,A-PI,261,78396,332.9,483.8,0
,"San Bernardino County, CA",6071,Male,M,2012,2012,Black or African American,2054-5,623,105436,590.9,953.8,0
,"San Bernardino County, CA",6071,Male,M,2012,2012,White,2106-3,5621,824784,681.5,928.6,0.002
,"San Bernardino County, CA",6071,Male,M,2013,2013,American Indian or Alaska Native,1002-5,60,25456,235.7,441.2,0
,"San Bernardino County, CA",6071,Male,M,2013,2013,Asian or Pacific Islander,A-PI,305,79874,381.9,531.5,0
,"San Bernardino County, CA",6071,Male,M,2013,2013,Black or African American,2054-5,689,105438,653.5,1019.0,0
,"San Bernardino County, CA",6071,Male,M,2013,2013,White,2106-3,5731,827572,692.5,912.6,0.002
,"San Bernardino County, CA",6071,Male,M,2014,2014,American Indian or Alaska Native,1002-5,62,25781,240.5,428.8,0
,"San Bernardino County, CA",6071,Male,M,2014,2014,Asian or Pacific Islander,A-PI,326,81982,397.6,509.5,0
,"San Bernardino County, CA",6071,Male,M,2014,2014,Black or African American,2054-5,677,106523,635.5,924.4,0
,"San Bernardino County, CA",6071,Male,M,2014,2014,White,2106-3,5762,833682,691.2,885.1,0.002
,"San Bernardino County, CA",6071,Male,M,2015,2015,American Indian or Alaska Native,1002-5,76,26106,291.1,610.7,0
,"San Bernardino County, CA",6071,Male,M,2015,2015,Asian or Pacific Islander,A-PI,292,83981,347.7,421.1,0
,"San Bernardino County, CA",6071,Male,M,2015,2015,Black or African American,2054-5,742,107183,692.3,997.2,0
,"San Bernardino County, CA",6071,Male,M,2015,2015,White,2106-3,5965,838734,711.2,897.9,0.002
,"San Bernardino County, CA",6071,Male,M,2016,2016,American Indian or Alaska Native,1002-5,67,26486,253.0,455.6,0
,"San Bernardino County, CA",6071,Male,M,2016,2016,Asian or Pacific Islander,A-PI,350,85875,407.6,488.7,0
,"San Bernardino County, CA",6071,Male,M,2016,2016,Black or African American,2054-5,749,107916,694.1,968.8,0
,"San Bernardino County, CA",6071,Male,M,2016,2016,White,2106-3,6187,843882,733.2,909.3,0.002
,"San Diego County, CA",6073,Female,F,2006,2006,American Indian or Alaska Native,1002-5,47,20109,233.7,464.9,0
,"San Diego County, CA",6073,Female,F,2006,2006,Asian or Pacific Islander,A-PI,591,185921,317.9,410.5,0
,"San Diego County, CA",6073,Female,F,2006,2006,Black or African American,2054-5,413,87594,471.5,724.2,0
,"San Diego County, CA",6073,Female,F,2006,2006,White,2106-3,8519,1174569,725.3,607.8,0.003
,"San Diego County, CA",6073,Female,F,2007,2007,American Indian or Alaska Native,1002-5,47,20998,223.8,416.1,0
,"San Diego County, CA",6073,Female,F,2007,2007,Asian or Pacific Islander,A-PI,571,191896,297.6,376.1,0
,"San Diego County, CA",6073,Female,F,2007,2007,Black or African American,2054-5,452,88102,513.0,787.6,0
,"San Diego County, CA",6073,Female,F,2007,2007,White,2106-3,8299,1182561,701.8,580.7,0.003
,"San Diego County, CA",6073,Female,F,2008,2008,American Indian or Alaska Native,1002-5,48,22022,218.0,385.5,0
,"San Diego County, CA",6073,Female,F,2008,2008,Asian or Pacific Islander,A-PI,600,198600,302.1,362.4,0
,"San Diego County, CA",6073,Female,F,2008,2008,Black or African American,2054-5,430,89284,481.6,727.6,0
,"San Diego County, CA",6073,Female,F,2008,2008,White,2106-3,8504,1195242,711.5,578.1,0.003
,"San Diego County, CA",6073,Female,F,2009,2009,American Indian or Alaska Native,1002-5,49,23318,210.1,347.5,0
,"San Diego County, CA",6073,Female,F,2009,2009,Asian or Pacific Islander,A-PI,643,204944,313.7,378.7,0
,"San Diego County, CA",6073,Female,F,2009,2009,Black or African American,2054-5,424,90749,467.2,707.4,0
,"San Diego County, CA",6073,Female,F,2009,2009,White,2106-3,8218,1205814,681.5,548.8,0.003
,"San Diego County, CA",6073,Female,F,2010,2010,American Indian or Alaska Native,1002-5,47,24252,193.8,327.9,0
,"San Diego County, CA",6073,Female,F,2010,2010,Asian or Pacific Islander,A-PI,678,209811,323.1,378.9,0
,"San Diego County, CA",6073,Female,F,2010,2010,Black or African American,2054-5,421,92171,456.8,678.2,0
,"San Diego County, CA",6073,Female,F,2010,2010,White,2106-3,8528,1215400,701.7,557.6,0.003
,"San Diego County, CA",6073,Female,F,2011,2011,American Indian or Alaska Native,1002-5,60,24309,246.8,406.7,0
,"San Diego County, CA",6073,Female,F,2011,2011,Asian or Pacific Islander,A-PI,752,216057,348.1,384.1,0
,"San Diego County, CA",6073,Female,F,2011,2011,Black or African American,2054-5,438,93681,467.5,659.0,0
,"San Diego County, CA",6073,Female,F,2011,2011,White,2106-3,8629,1231215,700.9,550.9,0.003
,"San Diego County, CA",6073,Female,F,2012,2012,American Indian or Alaska Native,1002-5,62,24622,251.8,441.4,0
,"San Diego County, CA",6073,Female,F,2012,2012,Asian or Pacific Islander,A-PI,711,220945,321.8,346.0,0
,"San Diego County, CA",6073,Female,F,2012,2012,Black or African American,2054-5,447,94795,471.5,658.6,0
,"San Diego County, CA",6073,Female,F,2012,2012,White,2106-3,8578,1242783,690.2,539.1,0.003
,"San Diego County, CA",6073,Female,F,2013,2013,American Indian or Alaska Native,1002-5,56,24822,225.6,367.6,0
,"San Diego County, CA",6073,Female,F,2013,2013,Asian or Pacific Islander,A-PI,762,226531,336.4,348.7,0
,"San Diego County, CA",6073,Female,F,2013,2013,Black or African American,2054-5,439,95633,459.0,628.9,0
,"San Diego County, CA",6073,Female,F,2013,2013,White,2106-3,8777,1255442,699.1,539.3,0.003
,"San Diego County, CA",6073,Female,F,2014,2014,American Indian or Alaska Native,1002-5,50,25198,198.4,328.0,0
,"San Diego County, CA",6073,Female,F,2014,2014,Asian or Pacific Islander,A-PI,804,232161,346.3,337.8,0
,"San Diego County, CA",6073,Female,F,2014,2014,Black or African American,2054-5,476,96696,492.3,645.5,0
,"San Diego County, CA",6073,Female,F,2014,2014,White,2106-3,8370,1266851,660.7,503.9,0.003
,"San Diego County, CA",6073,Female,F,2015,2015,American Indian or Alaska Native,1002-5,58,25393,228.4,338.8,0
,"San Diego County, CA",6073,Female,F,2015,2015,Asian or Pacific Islander,A-PI,860,237695,361.8,338.5,0
,"San Diego County, CA",6073,Female,F,2015,2015,Black or African American,2054-5,472,97594,483.6,617.4,0
,"San Diego County, CA",6073,Female,F,2015,2015,White,2106-3,8853,1274459,694.6,521.8,0.003
,"San Diego County, CA",6073,Female,F,2016,2016,American Indian or Alaska Native,1002-5,64,25565,250.3,348.6,0
,"San Diego County, CA",6073,Female,F,2016,2016,Asian or Pacific Islander,A-PI,890,243310,365.8,330.8,0
,"San Diego County, CA",6073,Female,F,2016,2016,Black or African American,2054-5,494,98562,501.2,624.2,0
,"San Diego County, CA",6073,Female,F,2016,2016,White,2106-3,9056,1282026,706.4,528.8,0.003
,"San Diego County, CA",6073,Male,M,2006,2006,American Indian or Alaska Native,1002-5,58,20795,278.9,598.1,0
,"San Diego County, CA",6073,Male,M,2006,2006,Asian or Pacific Islander,A-PI,556,166893,333.1,554.8,0
,"San Diego County, CA",6073,Male,M,2006,2006,Black or African American,2054-5,503,96095,523.4,1025.0,0
,"San Diego County, CA",6073,Male,M,2006,2006,White,2106-3,8607,1195313,720.1,833.9,0.003
,"San Diego County, CA",6073,Male,M,2007,2007,American Indian or Alaska Native,1002-5,76,21789,348.8,714.5,0
,"San Diego County, CA",6073,Male,M,2007,2007,Asian or Pacific Islander,A-PI,602,171874,350.3,551.9,0
,"San Diego County, CA",6073,Male,M,2007,2007,Black or African American,2054-5,504,96769,520.8,944.1,0
,"San Diego County, CA",6073,Male,M,2007,2007,White,2106-3,8630,1201753,718.1,813.4,0.003
,"San Diego County, CA",6073,Male,M,2008,2008,American Indian or Alaska Native,1002-5,72,22913,314.2,653.6,0
,"San Diego County, CA",6073,Male,M,2008,2008,Asian or Pacific Islander,A-PI,598,177903,336.1,519.7,0
,"San Diego County, CA",6073,Male,M,2008,2008,Black or African American,2054-5,503,99117,507.5,947.9,0
,"San Diego County, CA",6073,Male,M,2008,2008,White,2106-3,8688,1217035,713.9,796.1,0.003
,"San Diego County, CA",6073,Male,M,2009,2009,American Indian or Alaska Native,1002-5,59,24238,243.4,458.2,0
,"San Diego County, CA",6073,Male,M,2009,2009,Asian or Pacific Islander,A-PI,624,183478,340.1,528.1,0
,"San Diego County, CA",6073,Male,M,2009,2009,Black or African American,2054-5,470,100709,466.7,861.7,0
,"San Diego County, CA",6073,Male,M,2009,2009,White,2106-3,8690,1227953,707.7,778.7,0.003
,"San Diego County, CA",6073,Male,M,2010,2010,American Indian or Alaska Native,1002-5,69,25254,273.2,571.3,0
,"San Diego County, CA",6073,Male,M,2010,2010,Asian or Pacific Islander,A-PI,646,188060,343.5,527.6,0
,"San Diego County, CA",6073,Male,M,2010,2010,Black or African American,2054-5,493,102424,481.3,870.3,0
,"San Diego County, CA",6073,Male,M,2010,2010,White,2106-3,8508,1237941,687.3,754.9,0.003
,"San Diego County, CA",6073,Male,M,2011,2011,American Indian or Alaska Native,1002-5,75,25230,297.3,590.3,0
,"San Diego County, CA",6073,Male,M,2011,2011,Asian or Pacific Islander,A-PI,643,193472,332.3,493.0,0
,"San Diego County, CA",6073,Male,M,2011,2011,Black or African American,2054-5,526,103822,506.6,885.7,0
,"San Diego County, CA",6073,Male,M,2011,2011,White,2106-3,8828,1252906,704.6,763.6,0.003
,"San Diego County, CA",6073,Male,M,2012,2012,American Indian or Alaska Native,1002-5,78,25500,305.9,601.6,0
,"San Diego County, CA",6073,Male,M,2012,2012,Asian or Pacific Islander,A-PI,704,198121,355.3,483.2,0
,"San Diego County, CA",6073,Male,M,2012,2012,Black or African American,2054-5,483,106035,455.5,757.4,0
,"San Diego County, CA",6073,Male,M,2012,2012,White,2106-3,8960,1268712,706.2,756.6,0.003
,"San Diego County, CA",6073,Male,M,2013,2013,American Indian or Alaska Native,1002-5,88,25800,341.1,657.3,0
,"San Diego County, CA",6073,Male,M,2013,2013,Asian or Pacific Islander,A-PI,736,203065,362.4,484.8,0
,"San Diego County, CA",6073,Male,M,2013,2013,Black or African American,2054-5,545,107334,507.8,822.5,0
,"San Diego County, CA",6073,Male,M,2013,2013,White,2106-3,9203,1279792,719.1,763.7,0.003
,"San Diego County, CA",6073,Male,M,2014,2014,American Indian or Alaska Native,1002-5,69,26157,263.8,416.2,0
,"San Diego County, CA",6073,Male,M,2014,2014,Asian or Pacific Islander,A-PI,790,208477,378.9,490.5,0
,"San Diego County, CA",6073,Male,M,2014,2014,Black or African American,2054-5,560,109202,512.8,857.7,0
,"San Diego County, CA",6073,Male,M,2014,2014,White,2106-3,8893,1294114,687.2,720.6,0.003
,"San Diego County, CA",6073,Male,M,2015,2015,American Indian or Alaska Native,1002-5,88,26547,331.5,544.8,0
,"San Diego County, CA",6073,Male,M,2015,2015,Asian or Pacific Islander,A-PI,791,213279,370.9,458.4,0
,"San Diego County, CA",6073,Male,M,2015,2015,Black or African American,2054-5,584,110939,526.4,804.1,0
,"San Diego County, CA",6073,Male,M,2015,2015,White,2106-3,9202,1304339,705.5,725.0,0.003
,"San Diego County, CA",6073,Male,M,2016,2016,American Indian or Alaska Native,1002-5,94,26777,351.0,596.9,0
,"San Diego County, CA",6073,Male,M,2016,2016,Asian or Pacific Islander,A-PI,861,217788,395.3,477.9,0
,"San Diego County, CA",6073,Male,M,2016,2016,Black or African American,2054-5,580,112213,516.9,796.9,0
,"San Diego County, CA",6073,Male,M,2016,2016,White,2106-3,9381,1311508,715.3,722.9,0.004
,"San Francisco County, CA",6075,Female,F,2006,2006,Asian or Pacific Islander,A-PI,775,143899,538.6,375.5,0
